"Notes"	"County"	"County Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval
	"Boulder County, CO"	"08013"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	12	313333	Unreliable	Unreliable	1.8	6.4
	"Denver County, CO"	"08031"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	11	600158	Unreliable	Unreliable	1.0	3.5
	"Denver County, CO"	"08031"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	20	619968	3.2	3.2	2.0	5.1
	"Denver County, CO"	"08031"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	15	634265	Unreliable	Unreliable	1.3	3.9
	"Denver County, CO"	"08031"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	10	649495	Unreliable	Unreliable	0.7	2.8
	"Denver County, CO"	"08031"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	13	693060	Unreliable	Unreliable	0.9	3.2
	"Denver County, CO"	"08031"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	10	704621	Unreliable	Unreliable	0.7	2.7
	"Jefferson County, CO"	"08059"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	10	558503	Unreliable	Unreliable	0.7	2.7
	"Pueblo County, CO"	"08101"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	12	159063	Unreliable	Unreliable	4.2	14.1
	"Fairfield County, CT"	"09001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	10	939904	Unreliable	Unreliable	0.5	2.0
	"Fairfield County, CT"	"09001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	10	945438	Unreliable	Unreliable	0.4	1.6
	"Fairfield County, CT"	"09001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	12	949921	Unreliable	Unreliable	0.6	2.2
	"Hartford County, CT"	"09003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	12	894014	Unreliable	Unreliable	0.7	2.4
	"New Haven County, CT"	"09009"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	12	859470	Unreliable	Unreliable	0.7	2.6
	"New Castle County, DE"	"10003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	10	546076	Unreliable	Unreliable	0.9	3.3
	"New Castle County, DE"	"10003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	14	549684	Unreliable	Unreliable	1.4	4.4
	"New Castle County, DE"	"10003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	10	556779	Unreliable	Unreliable	0.8	3.2
	"New Castle County, DE"	"10003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	10	559793	Unreliable	Unreliable	0.8	3.2
	"Sussex County, DE"	"10005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	11	200330	Unreliable	Unreliable	2.7	10.4
	"District of Columbia, DC"	"11001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	21	601723	3.5	3.6	2.2	5.5
	"District of Columbia, DC"	"11001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	25	617996	4.0	3.8	2.4	5.6
	"District of Columbia, DC"	"11001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	18	632323	Unreliable	Unreliable	1.7	4.6
	"District of Columbia, DC"	"11001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	22	646449	3.4	3.1	1.9	4.9
	"District of Columbia, DC"	"11001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	14	658893	Unreliable	Unreliable	1.1	3.5
	"District of Columbia, DC"	"11001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	18	672228	Unreliable	Unreliable	1.6	4.4
	"District of Columbia, DC"	"11001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	25	681170	3.7	3.9	2.5	5.7
	"District of Columbia, DC"	"11001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	24	693972	3.5	3.4	2.2	5.1
	"District of Columbia, DC"	"11001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	21	702455	3.0	3.2	1.9	4.9
	"District of Columbia, DC"	"11001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	25	705749	3.5	3.6	2.3	5.3
	"Brevard County, FL"	"12009"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	11	589162	Unreliable	Unreliable	1.0	3.7
	"Broward County, FL"	"12011"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	29	1748066	1.7	1.6	1.1	2.3
	"Broward County, FL"	"12011"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	28	1780172	1.6	1.4	0.9	2.1
	"Broward County, FL"	"12011"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	13	1815137	Unreliable	Unreliable	0.3	1.1
	"Broward County, FL"	"12011"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	18	1838844	Unreliable	Unreliable	0.6	1.5
	"Broward County, FL"	"12011"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	10	1909632	Unreliable	Unreliable	0.3	1.0
	"Broward County, FL"	"12011"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	11	1951260	Unreliable	Unreliable	0.3	1.1
	"Broward County, FL"	"12011"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	15	1952778	Unreliable	Unreliable	0.4	1.1
	"Hillsborough County, FL"	"12057"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	12	1436888	Unreliable	Unreliable	0.4	1.3
	"Miami-Dade County, FL"	"12086"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	10	2716940	Unreliable	Unreliable	0.2	0.6
	"Palm Beach County, FL"	"12099"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	13	1320134	Unreliable	Unreliable	0.5	1.8
	"Palm Beach County, FL"	"12099"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	13	1335187	Unreliable	Unreliable	0.5	1.7
	"Palm Beach County, FL"	"12099"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	16	1356545	Unreliable	Unreliable	0.6	1.8
	"Palm Beach County, FL"	"12099"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	10	1372171	Unreliable	Unreliable	0.3	1.3
	"Palm Beach County, FL"	"12099"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	16	1443810	Unreliable	Unreliable	0.6	1.9
	"Palm Beach County, FL"	"12099"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	11	1471150	Unreliable	Unreliable	0.3	1.3
	"Palm Beach County, FL"	"12099"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	10	1485941	Unreliable	Unreliable	0.3	1.2
	"Pinellas County, FL"	"12103"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	27	916542	2.9	2.7	1.7	4.0
	"Pinellas County, FL"	"12103"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	19	917398	Unreliable	Unreliable	1.1	3.1
	"Pinellas County, FL"	"12103"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	17	921319	Unreliable	Unreliable	1.0	2.9
	"Pinellas County, FL"	"12103"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	13	929048	Unreliable	Unreliable	0.8	2.8
	"Pinellas County, FL"	"12103"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	12	960730	Unreliable	Unreliable	0.6	2.3
	"Pinellas County, FL"	"12103"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	11	970637	Unreliable	Unreliable	0.6	2.2
	"Pinellas County, FL"	"12103"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	10	975280	Unreliable	Unreliable	0.4	1.7
	"Pinellas County, FL"	"12103"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	10	974996	Unreliable	Unreliable	0.4	1.9
	"Cobb County, GA"	"13067"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	10	688078	Unreliable	Unreliable	0.7	2.5
	"Cobb County, GA"	"13067"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	13	707442	Unreliable	Unreliable	1.1	3.6
	"Fulton County, GA"	"13121"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	14	949599	Unreliable	Unreliable	0.8	2.5
	"Fulton County, GA"	"13121"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	10	984293	Unreliable	Unreliable	0.5	1.9
	"Fulton County, GA"	"13121"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	11	1050114	Unreliable	Unreliable	0.5	1.8
	"Fulton County, GA"	"13121"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	13	1063937	Unreliable	Unreliable	0.6	2.0
	"Gwinnett County, GA"	"13135"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	10	805321	Unreliable	Unreliable	0.5	2.1
	"Houston County, GA"	"13153"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	11	152122	Unreliable	Unreliable	3.4	12.2
	"Houston County, GA"	"13153"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	12	153479	Unreliable	Unreliable	3.9	13.2
	"Houston County, GA"	"13153"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	12	155469	Unreliable	Unreliable	4.3	14.6
	"Hawaii County, HI"	"15001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	16	185079	Unreliable	Unreliable	4.0	12.2
	"Hawaii County, HI"	"15001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	17	186738	Unreliable	Unreliable	4.9	14.0
	"Hawaii County, HI"	"15001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	10	190821	Unreliable	Unreliable	2.4	9.8
	"Hawaii County, HI"	"15001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	10	194190	Unreliable	Unreliable	2.4	10.1
	"Hawaii County, HI"	"15001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	11	196428	Unreliable	Unreliable	3.1	11.1
	"Hawaii County, HI"	"15001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	13	200381	Unreliable	Unreliable	3.8	12.7
	"Honolulu County, HI"	"15003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	14	953207	Unreliable	Unreliable	0.8	2.3
	"Honolulu County, HI"	"15003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	30	963607	3.1	2.9	1.9	4.2
	"Honolulu County, HI"	"15003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	26	976372	2.7	2.6	1.7	3.8
	"Honolulu County, HI"	"15003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	13	983429	Unreliable	Unreliable	0.7	2.4
	"Honolulu County, HI"	"15003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	14	998714	Unreliable	Unreliable	0.8	2.4
	"Honolulu County, HI"	"15003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	13	988650	Unreliable	Unreliable	0.6	2.1
	"Honolulu County, HI"	"15003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	11	980080	Unreliable	Unreliable	0.5	2.0
	"Honolulu County, HI"	"15003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	18	974563	Unreliable	Unreliable	1.1	3.1
	"Maui County, HI"	"15009"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	23	154834	14.9	13.4	8.4	20.3
	"Maui County, HI"	"15009"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	15	156674	Unreliable	Unreliable	4.0	12.4
	"Maui County, HI"	"15009"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	14	158226	Unreliable	Unreliable	4.7	15.0
	"Bannock County, ID"	"16005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	11	82839	Unreliable	Unreliable	6.5	23.1
	"Bannock County, ID"	"16005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	13	83691	Unreliable	Unreliable	9.1	30.9
	"Bannock County, ID"	"16005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	13	83800	Unreliable	Unreliable	9.9	31.9
	"Bannock County, ID"	"16005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	11	83249	Unreliable	Unreliable	7.2	25.8
	"Bannock County, ID"	"16005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	13	83347	Unreliable	Unreliable	8.5	28.8
	"Twin Falls County, ID"	"16083"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	11	78005	Unreliable	Unreliable	7.0	25.3
	"Cook County, IL"	"17031"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	38	5194675	0.7	0.7	0.5	0.9
	"Cook County, IL"	"17031"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	40	5217080	0.8	0.8	0.5	1.0
	"Cook County, IL"	"17031"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	36	5231351	0.7	0.7	0.5	1.0
	"Cook County, IL"	"17031"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	36	5240700	0.7	0.7	0.5	0.9
	"Cook County, IL"	"17031"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	31	5246456	0.6	0.6	0.4	0.8
	"Cook County, IL"	"17031"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	54	5238216	1.0	1.0	0.7	1.3
	"Cook County, IL"	"17031"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	50	5203499	1.0	0.9	0.7	1.2
	"Cook County, IL"	"17031"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	38	5211263	0.7	0.7	0.5	1.0
	"Cook County, IL"	"17031"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	48	5180493	0.9	0.9	0.6	1.2
	"Cook County, IL"	"17031"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	55	5150233	1.1	1.0	0.7	1.3
	"DuPage County, IL"	"17043"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	10	932126	Unreliable	Unreliable	0.5	2.1
	"Jackson County, IL"	"17077"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	10	57419	Unreliable	Unreliable	9.2	38.3
	"Kane County, IL"	"17089"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	14	534667	Unreliable	Unreliable	1.5	4.5
	"Kane County, IL"	"17089"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	20	534216	3.7	4.0	2.4	6.2
	"Stephenson County, IL"	"17177"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	10	47711	Unreliable	Unreliable	9.8	40.8
	"Will County, IL"	"17197"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	11	682518	Unreliable	Unreliable	0.8	2.8
	"Will County, IL"	"17197"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	12	687263	Unreliable	Unreliable	1.0	3.3
	"Hendricks County, IN"	"18063"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	15	147979	Unreliable	Unreliable	5.7	16.8
	"Hendricks County, IN"	"18063"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	14	150434	Unreliable	Unreliable	4.9	15.1
